energy_N,entropy_N,kurtosis_N,maximum_N,mean_N,meanAbsoluteDeviation_N,median_N,minimum_N,range_N,rootMeanSquare_N,skewness_N,standardDeviation_N,uniformity_N,variance_N,energy_P,entropy_P,kurtosis_P,maximum_P,mean_P,meanAbsoluteDeviation_P,median_P,minimum_P,range_P,rootMeanSquare_P,skewness_P,standardDeviation_P,uniformity_P,variance_P,compactness1,compactness2,sphericalDisproportion,sphericity,area,surfaceArea,surfaceVolumeRatio,volume,diameter,energy0_N,entropy0_N,inertia0_N,homogeneity0_N,correlation0_N,shade0_N,promenance0_N,variance0_N,idm0_N,energy135_N,entropy135_N,inertia135_N,homogeneity135_N,correlation135_N,shade135_N,promenance135_N,variance135_N,idm135_N,energy45_N,entropy45_N,inertia45_N,homogeneity45_N,correlation45_N,shade45_N,promenance45_N,variance45_N,idm45_N,energy90_N,entropy90_N,inertia90_N,homogeneity90_N,correlation90_N,shade90_N,promenance90_N,variance90_N,idm90_N,energy0_P,entropy0_P,inertia0_P,homogeneity0_P,correlation0_P,shade0_P,promenance0_P,variance0_P,idm0_P,energy135_P,entropy135_P,inertia135_P,homogeneity135_P,correlation135_P,shade135_P,promenance135_P,variance135_P,idm135_P,energy45_P,entropy45_P,inertia45_P,homogeneity45_P,correlation45_P,shade45_P,promenance45_P,variance45_P,idm45_P,energy90_P,entropy90_P,inertia90_P,homogeneity90_P,correlation90_P,shade90_P,promenance90_P,variance90_P,idm90_P,differenceends,sumvalues,sumsquares,sumlogs,amean,gmean,pvariance,svariance,sd,kurtosis,skewness,scm,diameter_mm,class
1537416,5.28118198617326,-0.956484610283614,231,163.636363636364,28.998347107438,159,112,119,167.191561335548,0.358707386374098,34.6112610856553,0.028099173553719,1197.93939393939,2854807,5.03105905597009,2.40095297732612,153,111.933628318584,7.48762628240268,111,94,59,112.391678430972,1.2244642203206,10.1591785373903,0.038139243480304,103.208908554572,36.3197044408868,74.0238505511537,0.238163996422108,0.054054054054054,18.5,77.6775678856669,0.287378640776699,64.375,6.32455532033676,-81777822,-5064104.55379185,3586,393149.086141636,0.249999998469372,-505464066250360,8.72428832088827E+017,73213401667.25,11.7976915845735,1448047718,-15714812.1290471,14014,1177883.79269619,0.160602058356618,-2.73682513160497E+016,1.4127647072753E+020,1333575090965.31,32.4904799172853,1985594432,-32156624.5622327,32332,2354209.53762349,0.110574699003262,-3.33531856455244E+017,3.41851719004143E+021,8219883055143.58,63.5117366313913,71986620,-56520447.1078225,57458,4052677.6515207,0.085543867603774,-2.43606969130956E+018,4.24830581162691E+022,35296285623503.6,107.845193818501,-315964722,-5061296.5672252,6262,393043.568253968,0.249999999616729,-9.30873886912906E+015,4.24291247149047E+019,510572752567.25,64.5473189520392,225643746,-15706075.4630693,22862,1177515.18174603,0.160602058599598,-5.04019842823719E+017,6.87074687613132E+021,9300033921722.31,182.966594656201,-1498783104,-32138856.3244344,50320,2353419.59365079,0.11057469906293,-6.14239736430228E+018,1.66253916338348E+023,57323499763076.8,348.321283731727,451709876,-56489642.6649215,89374,4051287.2,0.085698840802364,-4.55115063495895E+019,2.10658361313075E+024,248454548297837,567.424901261922,74,23651,2546017,1053.94313367503,103.732456140351,101.753945892176,406.318771160357,408.108721694103,20.2017009604167,-1.17866433795617,0.113840588983415,92640.6798245615,5.273436,0
1092221,5.17615109186109,-1.1884220800067,223,154.674418604651,33.8226068144943,141,95,128,159.375306657252,0.287528198840912,38.8775372347535,0.02974580854516,1511.46290143965,1775769,4.13689703767312,1.38224451334599,104,84.3092369477912,3.68297285527653,84,75,29,84.4488153240681,0.977536283044694,4.8631219044292,0.069273076240706,23.6499546573391,60.6503802313838,50.9100184034276,0.26981468437448,0.033898305084746,29.5,109.334301312735,0.274418604651163,107.5,7.07106781186548,-15724852,-1543777.19048065,3534,131021.434820735,0.49999995679749,-32311078424441,2.55255681698776E+016,10225100312.5,3.24420911683641,-346674856,-4806106.87183474,10278,392551.034071484,0.321204189603393,-1.75757183842972E+015,4.13990909960175E+018,188806715481.25,8.13747610310082,-1295224198,-9855103.87775231,21504,784589.118142969,0.221149446034269,-2.1762229058106E+016,1.01057350014504E+020,1195852177503.13,18.3004822324203,-59251746,-18599192.4101674,35306,1437680.86346986,0.191922199057136,-2.25243738360188E+017,1.9133385872361E+021,6764864307464.06,43.8850329121711,-68060176,-1542259.65948044,612,131024.685714286,0.499999999210557,-942672290201266,2.29256172427204E+018,96903723949,29.8640088051853,-621525368,-4801284.74500804,3124,392524.514285714,0.321204194050939,-5.12769877487823E+016,3.71823374040922E+020,1789329765680.5,85.0863152745506,-2089984046,-9845081.83763488,8272,784469.733333333,0.221149447033913,-6.34910939955599E+017,9.07640390707141E+021,11333145247135.3,169.442729607435,-2340934816,-18580255.4254733,17648,1437358.41904762,0.19192219931133,-6.57146445415018E+018,1.71845334011166E+023,64110925687088.6,294.789287024581,86,12159,1183629,598.967791409539,90.7388059701492,87.3487644024494,599.521329917576,604.029009089889,24.5770016293666,-0.824290237257566,0.201522920957692,80335.8582089553,5.195316,0
2158118,2.72238310243976,-0.84376153616683,255,226.292682926829,33.58001189768,255,148,107,229.427601631198,-0.878980666456003,38.2669857072902,0.327781082688876,1464.36219512195,2624899,5.89713974300271,2.31294824793512,209,110.593137254902,18.9505478662053,106,74,135,113.433469314768,1.45171245298399,25.2872395624834,0.019848135332565,639.444484690428,56.4189583547756,81.8123086872342,0.230352952918789,0.041666666666667,24,104.187941573561,0.24,100,6.40312423743285,-52417868,-3269519.63119673,11910,262069.452181152,0.333333323752123,-491144206231958,8.73251183562949E+017,69058779955.6667,2.38352921763556,-1340649242,-10157405.4634539,38310,785174.457733933,0.214136089925468,-2.66339000923685E+016,1.41482874571203E+020,1263656023456.56,6.9322374340999,-745789262,-20800021.6653301,77820,1569319.89408924,0.147432940026644,-3.26313590774003E+017,3.43356204945046E+021,7860190970086.52,14.108702884105,-1562914472,-37233842.1172038,123870,2745094.28835331,0.116845895049087,-2.472875173711E+018,4.41759261774733E+022,35090462612007.8,26.8842272467975,-172902282,-3266941.04557837,7364,261958.933327783,0.333333331965345,-4426076190299068,1.63764200447145E+019,299060336022.667,51.0775404155609,-1973477666,-10149334.443262,23840,784820.160228661,0.214136090879175,-2.40018470481273E+017,2.65328398446796E+021,5472286217386.22,141.84214198019,-2569806124,-20783437.4733673,50796,1568556.01336441,0.14743294022371,-2.94066168732943E+018,6.43909403540602E+022,34038705228863.4,277.654099165165,-1832149808,-37204358.1047935,88208,2743722.0497336,0.117594300283975,-2.34562870048939E+019,8.88140456429619E+023,157067672747628,467.410016741911,145,21908,3093462,810.913746402948,130.404761904762,124.819355756574,1408.06235827665,1416.49386940405,37.636337088033,-0.872927155714553,0.200583270287825,236554.476190477,3.71094,0
1670828,4.3806313264471,-1.39279766464748,255,197.024390243902,38.5615704937537,197,121,134,201.871004453399,0.05543008442712,44.5154399084621,0.091017251635931,1981.6243902439,1803541,5.14871547788613,2.95627687288152,155,103.969512195122,10.0130874479477,101,80,75,104.867541305745,1.5319883284422,13.736532179739,0.035023795359905,188.692316325004,56.4189583547756,152.52763604138,0.187161774246516,0.051282051282051,19.5,104.187941573561,0.195,100,6.40312423743285,-48225644,-3269555.17990066,9098,262063.92948163,0.333333322798646,-284418847578166,4.2150718601916E+017,47979066974.3333,1.2840823439293,-1317628990,-10157518.8298819,28842,785166.580905206,0.214136089825618,-1.54235415614193E+016,6.82919737103948E+019,877933793433.444,5.06299314749418,-682002082,-20800244.2326753,58788,1569306.14586525,0.14743294000279,-1.8896636262083E+017,1.65733647507912E+021,5460922231508.15,9.66395646081538,-1433300878,-37234057.7166769,93298,2745070.54477189,0.117085573992478,-1.45551080785388E+018,2.179953896915E+022,24636576142116.4,24.2619493589516,-127861558,-3268033.96322401,2734,262036.976984127,0.33333333237246,-1700867796630026,4.57531714407837E+018,158073813345.667,40.8942105738164,-1752822200,-10152562.1945632,10878,785032.513492064,0.214136090863658,-9.22351232041959E+016,7.41286276984706E+020,2892477013473.22,111.661760744756,-1938618446,-20789987.4094855,24160,1568988.44761905,0.147432940218617,-1.13004758443097E+018,1.79898271885856E+022,17991780491878.1,219.131584303044,-336392310,-37215583.5194616,43482,2744437.86984127,0.117794129578366,-9.14002470169622E+018,2.52859868555486E+023,83769228156475,378.728604634175,130,20118,2522344,813.003229041563,116.96511627907,112.929412969747,983.952271498108,989.706378348974,31.4595991447598,-0.101190649668276,0.636427991548448,169239.790697674,3.71094,0
1638301,5.58211892616205,-1.06217046356299,237,163.5,33.3965517241379,162.5,100,137,168.067156117777,0.172585351123501,39.2541203558592,0.021997621878716,1540.88596491228,2857833,4.9705869879484,0.193264185074442,123,93.5201238390093,8.08362008645725,90,80,43,94.0626396916359,1.01779432816891,10.1035968005259,0.038829088748095,102.082668307598,79.6917786761206,75.7432969150063,0.236348000040406,0.032258064516129,31,131.162523036794,0.219469026548673,141.25,7.28010988928052,-64995874,-3269140.97364947,7926,262041.123171273,0.333333327125835,-511302721024022,9.21364087328568E+017,70935715804.3333,3.70876296301565,-1401348830,-10156252.0546101,25134,785096.597169497,0.214136090297048,-2.77270621005184E+016,1.49278063528633E+020,1298000713236.78,13.8208951074669,-925667724,-20797647.8602627,51676,1569159.13207903,0.147432940098779,-3.39706809101799E+017,3.62273877557741E+021,8073821759479.26,25.0777289851257,-2020242694,-37229566.729793,82446,2744815.38670774,0.116915466288842,-2.58652041510264E+018,4.69089202725467E+022,36153846751252.1,52.9254253438402,-247186994,-3266267.90592282,4202,261990.011904762,0.333333332804204,-7930725394268732,3.56405448718634E+019,441185776539.667,48.3787047952464,-2363129120,-10147122.6439783,15738,784852.523809524,0.214136090972265,-4.30069550796415E+017,5.7744298595381E+021,8072935673832.56,142.987806475428,-3648199514,-20779080.7101014,33484,1568628.53571429,0.147432940245304,-5.26913220353007E+018,1.40136137559287E+023,50215260487649.2,275.561774372164,-4497078274,-37196578.6469438,57914,2743845.19047619,0.118117198004914,-4.35951052831295E+019,2.03128953643086E+024,237248725156848,475.636921135046,91,18018,1786930,872.350937815194,92.8762886597938,89.7164659075623,584.974386225953,588.005341595,24.2488214475467,-0.948858936971295,0.28139165302335,113485.030927835,5.195316,0
1615951,2.26975168388752,2.09557574386732,255,232.862068965517,29.7170035671819,255,126,129,236.056027832085,-1.81113640765758,39.3852076455208,0.39833531510107,1551.19458128079,1524140,5.23354740513272,-0.015413832145772,132,97.4556962025316,9.76542220797949,95,75,57,98.216371833837,0.698282458399931,12.2389140981553,0.03116487742349,149.791018302024,42.3142187660817,52.2867191873044,0.267425532513159,0.043478260869565,23,86.0052508219955,0.306666666666667,75,6.32455532033676,-11532114,-1543992.83762179,5180,131042.30491453,0.499999937626487,-33052891830680,2.63099171120152E+016,10381008952,2.22678194316978,-326789944,-4806753.79405117,16268,392612.190934066,0.321204186948242,-1797922731487458,4.26711873587459E+018,191685558652,5.70226281965564,-1236134710,-9856468.53615082,32772,784710.508699634,0.221149445543994,-2.22618529116704E+016,1.04162601050763E+020,1214086004714,10.9975536958192,101719288,-18601745.7937138,56580,1437883.45781441,0.191922198902791,-2.30414951474626E+017,1.97213089786918E+021,6868011964101,19.1137073437208,-47150238,-1542657.68053106,1746,130986.816666667,0.499999995767142,-365873449756817,6.4905463491207E+017,51560908953.5,41.7914100525865,-514006904,-4802551.4404562,6434,392418.807142857,0.321204193573168,-1.99018130204315E+016,1.05268121075384E+020,952073500475.75,120.007078390608,-1782239832,-9847754.34272552,14868,784282.791269842,0.22114944692351,-2.464239675133E+017,2.56965012184167E+021,6030183733675.38,234.243629693041,-1446878896,-18585474.9537032,28414,1437099.2968254,0.191922199280218,-2.55054093382051E+018,4.86516892868508E+022,34112389157379.2,395.122519261343,124,16292,2344524,581.723997199389,136.90756302521,132.745923460542,958.201539439307,966.321891468453,31.0857184486454,-0.071197125294663,-0.657393330495216,114025.983193277,4.453128,0
1589700,2.95344529780426,0.12679611719048,255,227.866666666667,28.4266666666667,250.5,139,116,230.195569027729,-0.972925581253304,33.2199912114972,0.266666666666667,1103.56781609195,955227,5.20613804364063,-1.0507311948271,154,116.159420289855,16.2822936357908,112,88,66,117.659974354992,0.320920293000802,18.8684479772651,0.030875866414619,356.018329070759,41.608981786647,97.1541233928046,0.217526875008151,0.054054054054054,18.5,85.0469625847694,0.250847457627119,73.75,6.40312423743285,-9959838,-1544042.324921,2586,131052.973088023,0.499999970223318,-35346262666979,2.87716574504486E+016,10855810027.5,1.03599252348664,-318941012,-4806890.84964453,8346,392642.060289711,0.321204189471022,-1.92267127592724E+015,4.66637979115669E+018,200452773000.75,3.93556377735648,-1214172502,-9856733.57660895,17184,784771.61522644,0.221149445976597,-2.38064874229247E+016,1.13908771054231E+020,1269615240199.88,9.73409743731841,149803264,-18602134.7842917,31554,1437978.26134144,0.19192219899143,-2.46402249512388E+017,2.15665703435156E+021,7182137532491.44,20.2587008754337,-25155888,-1543443.59512913,3436,131010.463492063,0.499999969295229,-51699460650150,4.77699490089716E+016,13988054138,12.6832472998327,-395847964,-4805050.80182768,10284,392516.305555556,0.321204191129461,-2812209785274891,7.74765558054898E+018,258289762337,33.2477217179656,-1441594948,-9852892.11622844,21676,784497.305555556,0.221149446399573,-3.48207414395399E+016,1.89124337872484E+020,1635939570434.5,63.4276679681558,-466780258,-18595095.4736202,37548,1437491.47063492,0.191922199147536,-3.60402143789852E+017,3.5807281323317E+021,9254412408731.25,116.924433732927,114,15099,2048121,565.336829905545,129.051282051282,125.45394475309,851.074293228139,858.411140583554,29.2986542452645,-0.918892106889691,-0.273743007899599,99575.6923076925,3.71094,0
24800056,6.50481216638665,-0.735733399282081,234,189.170437405731,34.7984912493829,203,85,149,193.405832352423,-0.737037485151724,40.2841069876231,0.01707354249276,1622.80927579026,28063860,4.93782357446138,4.33740475519894,138,88.8597439544808,6.61265594110984,87,67,71,89.3533908114411,1.77494877367493,9.38079896567264,0.043260968537603,87.9993892343649,930.912812853798,57.9474017762094,0.258417553540557,0.005730659025788,174.5,675.263725738404,0.105757575757576,1650,17.2046505340853,-1430418794,-6889994.71194611,50910,523411.601576202,0.199999999946251,-2.0369584042445E+018,5.47574116426162E+022,18943552221097.4,127.600722182764,-2887672696,-21366089.3496767,158254,1568152.67837718,0.128481643071527,-1.10188727959645E+020,8.86437149268277E+024,344107530272576,368.031542387916,-2976411194,-43700860.7183978,325800,3134227.74235209,0.088459756812385,-1.33855569248138E+021,2.14116619337724E+026,2.10940375189074E+015,727.85259390878,-1590896362,-76104938.6627877,514210,5352533.07081807,0.06724818595368,-9.2225326554998E+021,2.47977009516845E+027,8648243072593619,1274.46714790336,-1999298284,-6859770.76522798,27216,522664.140476191,0.199999999993869,-2.06669711996482E+019,1.20273276306467E+024,88781920603703.2,797.327916751067,-1784204900,-21273658.3493968,92132,1565646.82936508,0.128481643080714,-1.11797436324814E+021,1.94703689792232E+026,1.61271376732924E+015,2354.40478722489,357650958,-43513724.9529366,199020,3128838.40873016,0.088459756814635,-1.35809803431739E+022,4.70301768059643E+027,9.88605064603404E+015,4657.00290449518,1189342034,-75784135.0746748,342248,5343254.1515873,0.067527472811759,-9.66449173156008E+022,5.68950595044685E+028,4.13958968201702E+016,7537.3291077119,96,65384,6925224,3079.06048093609,95.5906432748538,90.1568030726769,987.025409527715,988.470541898912,31.4399513660392,-1.48204482296398,0.043547864862144,675125.380116959,11.13282,0
2490536,5.99618882464899,-0.722174196170935,213,140.116666666667,28.1675,132,85,128,144.064106100953,0.493005405726262,33.6335125323851,0.018194444444445,1131.21316526611,4178910,4.47237070402787,-0.072901900966482,102,85.3590192644483,4.594955849111,85,73,29,85.5487079743292,0.413503571114917,5.69878427336613,0.050745151683377,32.4761421943651,168.551638084892,69.757400958485,0.242923708757108,0.019047619047619,52.5,216.117233960449,0.175732217573222,298.75,9.48683298050514,-113198444,-3268080.76576702,6150,261983.655627706,0.333333331540969,-2252398332702850,6.65355970760767E+018,190623462867.667,12.3405696813911,-1641983746,-10153048.2910218,19314,784920.527100677,0.214136090790225,-1.22143670270729E+017,1.07800011131209E+021,3488079209131.22,40.9165694216212,-1611528682,-20791107.9307365,41048,1568799.31076701,0.147432940200706,-1.49648154163957E+018,2.61613310071189E+022,21696544222479.4,82.867992666943,-3702766820,-37218080.9824104,67502,2744203.56283161,0.117274301603853,-1.16762808996241E+019,3.50191533078238E+023,98700738734410.1,174.101525369551,-426945576,-3263777.50519514,3444,261933.447619048,0.33333333317252,-3.51222871218215E+016,2.59201493944302E+020,1189783901471.33,104.625751309622,1007399090,-10139382.4132069,13992,784659.428571429,0.214136091035257,-1.90462103300409E+018,4.19954543612834E+022,21770985032766.4,300.496041592816,2291235394,-20763149.296097,31916,1568162.93333333,0.147432940259264,-2.33350629242788E+019,1.01916222428423E+024,135419843424736,595.581818897948,1794578442,-37168191.9520204,58936,2742961.08571429,0.117942690505069,-1.90710411856571E+020,1.45286576777311E+025,634756665232079,979.04582299421,87,20824,1831562,1109.94400829404,81.9842519685039,79.0324320397307,489.45644491289,491.391055367091,22.1673420907219,-0.79791861171795,0.374983669563483,124321.937007874,6.679692,0
1140930,5.22941692247546,-0.544190524634597,218,138.571428571429,29.0816326530612,129,97,121,142.736645610018,0.770961443230873,34.5400200783524,0.03125,1193.01298701299,2442661,5.02014401702262,4.58323066185009,139,93.4601449275362,7.59640831758034,91,76,63,94.0756132825758,1.77786309090181,10.7629941076235,0.037964713295526,115.842042160738,78.2813047172512,84.8110244387008,0.227605401062809,0.033898305084746,29.5,129.610281048908,0.212612612612613,138.75,7.61577310586391,-67091804,-3269138.62902425,7724,262040.432817183,0.333333324267687,-278700130216076,4.10245068473751E+017,47333759877.3333,5.50780003122153,-1413903820,-10156242.6976753,23860,785090.663725164,0.214136090085167,-1.51134260353907E+016,6.64673073713445E+019,866125804940.445,14.4725273321883,-941357380,-20797711.8637587,47460,1569160.52995338,0.147432940065642,-1.85166885584503E+017,1.61305476676484E+021,5387474211262.82,32.3679694145567,-2045333754,-37229757.478777,75516,2744817.91113886,0.116909499909756,-1.40928701380946E+018,2.08751245022765E+022,24118333237746.9,70.9074726692764,-221044200,-3266528.56675757,4098,261973.916666667,0.33333333271396,-6031157605321388,2.47397148230452E+019,367575603607.667,70.1942138103448,-2203360314,-10148186.4824698,13638,784852.865079365,0.214136090965268,-3.27059267185004E+017,4.00829302124156E+021,6725996979444.56,204.863556219046,-3219288376,-20781148.0936602,29788,1568618.38095238,0.147432940242339,-4.00706935307405E+018,9.72748332816412E+022,41837034750825.2,401.316608022258,-3420588002,-37200332.1416791,51670,2743850.47619048,0.117695397269564,-3.21876900057112E+019,1.35455608369739E+024,193928943426411,661.370809638982,77,15984,1475838,807.106986155451,88.3093922651934,86.4144251512641,355.252342724581,357.225966850829,18.900422398741,-0.411749859041702,0.68899184180397,64300.674033149,5.195316,0
1706757,5.43802210161164,-1.03880628377526,221,153.31884057971,30.2247427011132,147,105,116,157.275582007037,0.44613772545431,35.313092370304,0.024994749002311,1247.01449275362,3085546,4.7912370284497,0.711199162259053,113,90.021164021164,5.96643431034965,89,77,36,90.3483265247349,0.903692802480973,7.69198671666938,0.041684163377285,59.1666596494183,98.0279401414227,280.61991706053,0.152742713865552,0.043478260869565,23,150.58001405059,0.132374100719424,173.75,7.61577310586391,-60803602,-3269227.9578591,4164,262053.52986458,0.333333330164273,-533755447189244,9.75701344515253E+017,72997462508,7.30548961115012,-1392972748,-10156373.0493229,15552,785120.83963814,0.214136090489515,-2.89446344743416E+016,1.58081705176615E+020,1335727109745.33,20.9743373578599,-889068580,-20797923.1647494,31552,1569214.1522422,0.147432940140003,-3.54624279381926E+017,3.83638901392153E+021,8308487427223.11,40.2865116516305,-2002453136,-37229722.6339663,52252,2744888.38458763,0.117439687316546,-2.79859728773631E+018,5.21525650416277E+022,38074950959951.7,88.1174508674882,-281697462,-3265809.14560923,2542,261990.55952381,0.333333333099144,-1.26731306456629E+016,6.65843758684495E+019,603025257398.333,81.0722293668655,1770011116,-10145812.4212831,9850,784880.280952381,0.21413609101136,-6.87242005078046E+017,1.07879049571652E+022,11034317919036.1,241.246614858843,159509792,-20776219.126767,22692,1568641.02619048,0.147432940252842,-8.41996131757152E+018,2.61805125463484E+023,68635645207773,479.828429589082,-1468118106,-37191249.5290565,42134,2743822.01666667,0.117849087654604,-6.83641172428639E+019,3.69908995441642E+024,320358706450783,790.175301288692,84,19275,1874443,942.826443486822,91.7857142857143,89.0902348555436,501.301700680272,503.7002734108,22.4432678861791,-0.899297897837604,0.356873428384898,105273.357142857,5.195316,0
1812581,5.82107430167999,-0.676058972146129,223,137.359550561798,33.0799141522535,124,81,142,142.70977069453,0.692437388116223,38.9289116651374,0.020073223077894,1515.46016343207,4479369,4.17185693973487,6.32341696750597,116,84.3365231259968,3.84981520060845,83,72,44,84.5229506501215,1.93660506071407,5.61518844266768,0.072818336983535,31.5303412466687,126.942656298245,212.057504117311,0.167693199720145,0.033333333333333,30,178.898130932354,0.133333333333333,225,7.61577310586391,-149384700,-5063099.21460796,6808,393062.576479077,0.24999999858792,-1.49217520211006E+015,3.69461658250341E+018,150664272317.5,6.01175586096661,1129375136,-15711934.7377379,21768,1177646.93251193,0.160602058466327,-8.07935320338429E+016,5.9828653652453E+020,2744335302178.38,17.9841257669505,1102397212,-32150911.0835485,45508,2353750.82757243,0.11057469903279,-9.84615951291102E+017,1.44769529587357E+022,16915519362835.1,37.4002278796774,2424112090,-56510943.3209474,73652,4051971.00353535,0.08528087427193,-7.02006062277743E+018,1.74131974996593E+023,71505102103982.3,80.7200238459995,-803816928,-5056822.22614459,3842,393004.528571428,0.249999999945294,-8.29589611792217E+016,7.83960195440998E+020,2194687083061.75,98.3254945037489,-2300583528,-15692013.8900176,16642,1177313.88333333,0.160602058653919,-4.49179675411663E+018,1.26950348834625E+023,39976015765638.9,276.776873478242,-4296898790,-32110454.2883194,36712,2352974.84047619,0.110574699075687,-5.4740703098939E+019,3.07186294262054E+024,246403954068407,542.453790240959,-3284766416,-56440551.229765,66294,4050482.71666667,0.085708140331099,-4.05946613111605E+020,3.89687286802877E+025,1068577180644807,887.060977330231,96,22320,1974594,1202.69098298675,80.5776173285198,76.8491726326425,635.745780604465,638.049207345785,25.2596359305867,-0.728422017585715,0.604866234388863,176101.581227437,5.195316,0
4253870,6.33486900664573,-1.4073152503295,225,154.204819277108,38.7330526926985,144,82,143,160.080363853804,0.251740615252331,43.1020660507815,0.014298156481347,1857.78809784593,7597944,4.88358622713732,1.86724990331379,118,87.4735772357723,6.11273051754908,86,67,51,87.8719967047412,1.14663582625938,8.36254505060681,0.043973907726882,69.9321597234284,233.433440192884,110.24637185961,0.208550818180442,0.017857142857143,56,268.519684979359,0.135347432024169,413.75,10.295630140987,-278268512,-5061217.89454487,14206,392968.478610279,0.249999999376372,-1.53249465221283E+016,8.24786545352943E+019,711862934462.75,25.6794160019362,476555228,-15706139.5428475,45330,1177337.77728383,0.160602058575282,-8.29766223845432E+017,1.33561546779064E+022,12966515332827.2,75.3851819436485,-730850060,-32139244.5780566,93404,2353106.77537462,0.110574699057783,-1.01122087480568E+019,3.23183645138878E+023,79922938422319.5,139.700581062291,-1711153646,-56491317.3656327,149294,4050898.32165612,0.085177521566431,-7.14224108068955E+019,3.83815554041723E+024,335789781287727,255.214590103471,-1275364554,-5051709.94131259,8582,392739.866666667,0.249999999953589,-3.54433085217411E+017,5.43486313343361E+021,5778563738718.25,233.379079525999,-375100102,-15676610.8885689,31774,1176511.77857143,0.160602058660851,-1.91907102393139E+019,8.80092864609517E+023,105255987106050,679.789673248715,-2472961214,-32079070.4871002,70008,2351280.48333333,0.110574699077416,-2.33873665532663E+020,2.12959214599114E+025,648776295432808,1346.03845581453,-1932056736,-56386529.0215532,123722,4047659.37857143,0.085672373577748,-1.72861179845345E+021,2.68942687362544E+026,2807471934150031,2178.37252486177,97,29056,2723884,1490.27414143545,85.9644970414201,82.1950509644355,668.933650782537,670.918617105334,25.9020967704418,-0.789197216198299,0.503394463945004,226099.573964497,7.42188,0
5131407,6.42014352472869,-0.854477366655118,231,163.598901098901,31.2956164714407,164.5,90,141,167.912310317153,0.12320466429617,37.9189102650883,0.01352493660186,1437.84375569182,7532500,4.90165092099603,3.82990782896965,135,88.4747899159664,6.83351281689146,86,73,62,88.9510534842977,1.65087247197101,9.19729964015826,0.041882194054092,84.5903206708553,258.116734473099,76.9703128494329,0.235085359227792,0.014814814814815,67.5,287.129748197522,0.147540983606557,457.5,10.770329614269,-279839992,-5061193.79086783,13702,392935.009135309,0.249999999485979,-1.93992299207486E+016,1.1294203216639E+020,833016100781.25,14.8151105191566,459301168,-15706080.4520606,43318,1177259.99854035,0.160602058586913,-1.05036750016612E+018,1.82892320680723E+022,15173308687683.8,40.2473889132705,-762209246,-32139199.4439282,89180,2352975.68019203,0.110574699060102,-1.28006360337062E+019,4.42551080741516E+023,93525159600369.2,81.1235282295185,-1851144446,-56490863.211219,142674,4050718.63040848,0.085447814464812,-9.26708364321304E+019,5.43432072547064E+024,399295961499740,192.204375603579,-1275517832,-5051393.00345625,13884,392631.869047619,0.249999999915799,-2.98451361209716E+017,4.32156474142084E+021,5152833551028,187.301015432503,-291296496,-15676304.2599957,44948,1176272.95,0.160602058658012,-1.615959071488E+019,6.99811236957302E+023,93858371435413,542.123051507203,-2076131580,-32079322.7559784,92780,2350910.83333333,0.110574699076906,-1.9693396788444E+020,1.69335825092115E+025,578523732367137,1097.85683620345,-589559632,-56388348.6465175,153384,4047278.76031746,0.085833377950889,-1.47756886654766E+021,2.18232261875595E+026,2527986950425284,1828.80700793777,97,31575,3146459,1532.97574751125,92.3245614035089,88.4453835642969,676.347876269622,678.331301126717,26.0447941271709,-1.0635584254793,0.0212153751528,231310.97368421,7.42188,0
